wind_speed,humidity,temperature,cloud_cover,launch_site_lat,launch_site_long,launch_site_alt,magnetic_field_strength
5.41250312265113,75.1881191612274,21.5980682020737,12.2051643237445,45.0779798572111,45.8739431567128,178.798436892022,36.6573292613512
16.5382500120233,41.2494779512303,-39.220051288074,79.3264864131281,8.08543878897838,-175.394272274859,3651.75476739827,64.7763220119245
10.8810886674593,37.67403135613,-27.6091952120404,49.1743915983263,21.8612993612407,70.0569075332869,571.302040776071,51.3673554281658
19.654267477811,91.1571608805616,-34.6057162155404,80.8130317516699,-16.512716393861,-68.0742629630803,2689.80505895884,54.8351988263215
14.0381920228236,49.6986037390226,19.9713984519982,30.3627447451341,54.3022385108695,120.55490081372,2392.1948469903,38.3068340462416
6.58705711270982,60.1649514835633,4.30832174848194,31.8269010661465,55.9813095727108,-145.752648615811,4081.9597415207,30.8041357021166
4.86782984240312,78.0493406859617,-6.86039647432384,34.0343894585173,-49.3851179333725,-115.73239019573,3636.48794692568,54.5993073188763
3.43147223122877,84.6973193746743,28.8267424519314,22.2835289597228,-59.9087189444898,-165.78462533771,257.323241861178,39.0894839254039
9.37316151525462,54.4741060099124,-8.07710756360777,31.0767421098111,17.5520791243049,-152.760657671813,2915.34822286831,28.9630038857077
9.37089318974723,96.3807730301498,44.9778749239067,9.27250065227734,-45.869389842027,159.445275948093,2180.59250940951,34.7489803145421
1.88998369223512,28.4225631666383,5.2587138559933,48.2640216096975,-16.8951271292042,-138.64708199857,857.311441848381,28.579235427171
0.129516381578723,83.9142795468704,-22.3934125357586,84.3793728046694,-43.6939390043562,-19.1562257322711,3229.79388500407,56.6089140075356
18.4007354012651,60.5266937216589,19.6329973041361,30.8948180166675,-34.6987006645181,-119.150953111636,2066.98729781157,52.1763951915865
11.6532124195755,82.9232915019012,48.9684762554372,50.7493150549113,-22.9344208234294,96.5553732515729,3025.72384269973,35.9781364178515
17.3975866076815,25.7925657238812,-25.5355451186251,99.6586446955088,8.90007934309577,98.9327319280687,1296.50852491105,46.468635794
8.86210161701019,97.8635970260592,46.087772641257,38.6446620371469,-15.3988436954187,-102.384491820976,3597.30942538489,33.3011879233683
15.6745998442896,38.8016920014632,20.4013830666865,48.6141135486568,-61.7904670451324,122.365927965874,1937.06168898249,53.8254636135631
15.9971486563761,48.3158557706957,11.5143715289406,54.5450804131622,87.2152256013302,43.1982720885824,313.194111923419,26.1881952043558
7.44765107513414,41.5980788943775,-39.4995883402034,19.6489747315411,-78.2012164341141,70.2700198200899,232.50640132938,39.135729372418
2.16830637893873,85.4694475659777,14.8870313495078,84.6643104703503,-34.4517143051843,-34.3519647095167,4017.54870124979,43.6760743997731
4.50310367876715,37.9832711046049,43.9328861808084,2.40380173348711,6.73983153399772,66.1684206116104,2882.59769348863,51.2715668393716
19.012086347503,21.2707550505042,45.7349913811898,49.3137598105609,-77.9997202953007,-92.6847932502781,4999.02122317569,49.0750889857508
19.7961192708502,62.666238270623,9.52421163061838,90.4720712742252,-9.69044938246448,-41.4579927087602,2323.87652561214,33.2676246670855
11.0400016971442,21.931440906996,-16.5179979072416,78.280138746351,-42.0819763953945,-160.411130117008,2014.0016595937,58.8869127009597
10.8393972984386,47.8691534487333,33.3137612588515,46.9350974643302,8.75953845945617,46.5996298985751,2405.01120076946,59.7487429979885
12.4222335543751,63.3673215774476,-17.7181652014001,18.8440854629756,-86.3548659665335,137.219496242392,634.806895952099,58.4710955499459
13.9142291708353,51.7380632704542,-14.1823209973372,66.04675984699,0.147355552576244,-29.3117426547893,1796.09476733341,39.3926893667517
19.4757266805377,28.4962477420343,-20.1672310788695,64.5006771936099,73.8215082836834,20.5552830776405,4347.38276067659,30.6111492419171
12.8759683173908,74.9907175135001,9.85157136594621,65.1420520250096,-7.80333863015765,133.823299866865,279.659921314138,59.652550244233
12.2299177776297,92.8458035208058,-19.9209280792447,75.0040597600828,77.1982068556347,35.5317514542005,1173.6077962346,30.4258918634593
1.23700490625166,20.1056743211522,7.72333018671353,89.7717210773136,-13.6690275371485,103.435302356128,3517.78157504322,25.2824173167861
12.6645882551398,62.3715825015413,41.9154224160959,39.9275423830919,86.6296958294711,-3.17522515125225,3012.96802209358,39.5413941725844
16.255636103778,87.4544197486093,-16.380276025815,30.3845547842086,-31.1129038890704,-73.226065139085,1742.27296143916,49.5499196467064
17.6045695443307,88.1259256684081,12.5306770192259,27.5251736012403,-37.7992750242615,141.866135520247,189.811816445086,43.5935433851652
10.0729333245345,66.2899814053945,13.4955096827929,4.24866020309003,30.3937598119857,-159.231443727261,1719.99649992932,32.2627535441218
17.0567888085348,87.6650005062816,-9.96243427926715,87.0177407925554,9.37978844860747,17.5495114850343,4845.87773400574,28.498791934755
11.6972332891687,30.0917282585512,-5.45726520638023,79.8713709756544,-14.7793677744717,138.215977296542,4562.79165552338,57.6583846995356
18.946010670402,85.9345326045693,4.90832092055511,92.1884623899701,85.0468603459088,3.76101475664672,1781.06841280366,64.2777669547168
1.37453719881252,45.8478555055307,20.3599341572296,25.1364863777017,8.41002750560631,120.249791147913,1807.2935357673,52.0127949928289
16.1223308209997,22.9257328761934,22.2081590565027,48.8102164169927,-64.0832243023718,-34.1623398432014,4176.34155076097,61.0165043895053
10.0406649543864,68.8061582820107,8.77464710737156,12.8749667844595,-77.0532275250476,30.8985358943551,3746.44998139751,39.7509110006294
15.2909229845036,55.1289961407646,29.6841640340437,1.36375156380445,-77.4437705090737,63.0956266095668,1954.51417546094,52.0136840847216
6.06804245164278,36.3829503641973,37.6097783193065,69.6487540821196,-84.3113833747482,79.8636749087692,2227.05393467571,46.5552232113226
19.0396983508862,48.6812070191885,41.0997875095365,80.8351004989418,-89.3149795212795,144.911958424609,3698.77965188553,49.8476015883724
8.38600098701782,57.9317991419708,-33.1467175648559,49.9408517801007,3.98465363029848,94.003632987373,1552.17501695746,36.9392713983182
18.5664689555564,91.9321341406174,36.0771765628558,89.7233969795833,48.532605016077,101.699178847833,487.410800494835,59.0164029550565
11.5900721625246,30.8511386972339,-6.71653167485936,61.4845461397794,8.63771008419174,6.86590982769408,315.608521682143,40.2064050236826
11.1850949492745,51.3786358590023,-38.4560269492418,84.3402837415847,24.4897756833175,178.826887237453,1622.96015411303,33.9104022224226
6.5645097941166,45.0587515426216,29.1435330176982,34.4229560354425,85.2518840025172,-151.696461533511,4682.85126263506,58.7091650107615
9.15794421200711,77.1947882599015,-36.7642158036504,33.0675898587781,-20.0551220602506,138.884978235037,1495.21653963619,39.3785378156301
16.6262631569374,75.1299351738804,41.2632709529072,22.775984298761,21.9015082834062,-97.0847007690333,2461.15427841659,44.5671735594547
18.2248759988005,51.6857869605054,-19.2665417756246,42.4378824659897,6.14298967443719,-166.876935433953,1017.71627787709,54.3432421849153
3.81640869036704,75.7394214313788,-24.8139812153453,10.0340750293057,39.2930001657566,-37.4713131539398,3741.93726042249,56.8179464616613
2.34663702686914,78.8616794013416,23.4890475280917,12.8886782566781,17.0890992220393,139.80392943141,787.517238060441,54.7082668684937
1.72512629476066,85.7130563110531,14.3573860551752,30.3509225407998,-76.9699789266772,-35.3534311993411,943.821548368762,53.8562042789942
1.17731125997728,96.9612496870952,-23.1242154793598,2.4861920686652,-86.736457415418,-55.6016642073926,556.099228430577,49.9501429775883
11.6454223546404,43.6639834158756,-2.03958762625437,60.43131165494,34.2107347455966,-153.093490493105,2171.87434906224,64.1948242038257
